"文件","行号","所在符号","行类型","作用","代码摘要"
"docs/system-archive.md","30","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 项目资料面板 | `components/research-tool-panel.tsx` | 当前项目资料展示与文件选择 |"
"docs/system-archive.md","31","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 临时问题 / 当前项目判断 | `lib/chat/intent-router.ts`, `lib/chat/task-router.ts` | 防止无关问题污染项目 |"
"docs/system-archive.md","32","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","33","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","需要收束："
"docs/system-archive.md","34","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","35","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 所有工具调用必须显式携带 `projectId`、`selectedFiles`、`folderScope`。"
"docs/system-archive.md","36","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 当前项目默认只读项目绑定资料。"
"docs/system-archive.md","37","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 用户勾选文件后，下一次分析优先只读勾选文件。"
"docs/system-archive.md","38","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 临时问题默认不写入项目任务上下文，但保留“加入当前项目”的用户选项。"
"docs/system-archive.md","39","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 项目删除、重命名、恢复上次工作必须稳定。"
"docs/system-archive.md","40","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","41","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","风险点："
"docs/system-archive.md","42","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","43","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 如果工具只靠聊天历史推断资料范围，容易读错项目或读错文件。"
"docs/system-archive.md","44","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 项目资料和文献库资料混用时，必须区分“资料存放位置”和“AI 可读取范围”。"
"docs/system-archive.md","45","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","46","(模块顶层)","注释/说明","记录设计意图、说明或文档内容；属于文件顶层","## 2. 文献资料系统"
"docs/system-archive.md","47","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","48","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","负责：文献获取、保存、分类、追踪和文献元数据管理。"
"docs/system-archive.md","49","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","50","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","当前功能："
"docs/system-archive.md","51","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","52","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 功能 | 现有位置 | 归档说明 |"
"docs/system-archive.md","53","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| --- | --- | --- |"
"docs/system-archive.md","54","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 文献搜索 | `app/literature/page.tsx`, `components/literature-shell.tsx`, `app/api/literature/*` | 搜索与追踪入口 |"
"docs/system-archive.md","55","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 文献 provider | `lib/literature/providers/*` | OpenAlex、arXiv、PubMed、Crossref 等来源 |"
"docs/system-archive.md","56","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 搜索排序与关键词 | `lib/literature/ranking/*`, `lib/literature/search-keywords.ts`, `components/literature-keyword-highlight.tsx` | 搜索质量和命中展示 |"
"docs/system-archive.md","57","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 文献库 | `app/literature/library/page.tsx`, `components/literature-library-shell.tsx` | 文献保存与管理 |"
"docs/system-archive.md","58","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 文献文件夹 | `lib/literature/server/folder-*`, `supabase/migrations/005_*`, `007_*` | 文献分类 |"
"docs/system-archive.md","59","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| Google Scholar 插件 | `extensions/google-scholar/*`, `app/api/extension/*`, `docs/EXTENSION.md` | 外部保存入口 |"
"docs/system-archive.md","60","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 文献 PDF 入库 | `app/api/literature/papers/upload/route.ts`, `app/api/literature/library/upload/route.ts`, `lib/literature/server/pdf-archive.ts` | PDF 保存与全文读取前置 |"
"docs/system-archive.md","61","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 引用关系 | `lib/literature/server/citation-network-*`, `app/api/literature/papers/[id]/citation-network/route.ts` | 引用与被引追踪 |"
"docs/system-archive.md","62","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","63","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","需要收束："
"docs/system-archive.md","64","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","65","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 文献状态统一分为：链接已保存、PDF 已保存、全文可读、图表已提取。"
"docs/system-archive.md","66","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 文献库负责资料管理，不直接负责生成成果。"
"docs/system-archive.md","67","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 文献删除、移动、拖拽分类必须只走一套服务。"
"docs/system-archive.md","68","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 搜索结果的来源、期刊、年份、摘要、关键词命中要统一展示。"
"docs/system-archive.md","69","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","70","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","风险点："
"docs/system-archive.md","71","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","72","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- Google Scholar 插件保存 PDF 与网页上传 PDF 不能形成两套入库逻辑。"
"docs/system-archive.md","73","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","- 搜索 provider 不能在 UI 或 route 中散落直接 fetch。"
"docs/system-archive.md","74","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","75","(模块顶层)","注释/说明","记录设计意图、说明或文档内容；属于文件顶层","## 3. 本机连接器系统"
"docs/system-archive.md","76","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","77","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","负责：网页安全读取用户电脑上的本地文件。"
"docs/system-archive.md","78","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","79","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","当前功能："
"docs/system-archive.md","80","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"docs/system-archive.md","81","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 功能 | 现有位置 | 归档说明 |"
"docs/system-archive.md","82","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| --- | --- | --- |"
"docs/system-archive.md","83","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 本机连接器实体 | `desktop/main.cjs`, `desktop/preload.cjs` | 本地文件通道 |"
"docs/system-archive.md","84","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 安装包构建 | `electron-builder.local.json`, `package.json` scripts | 本机连接器交付 |"
"docs/system-archive.md","85","(模块顶层)","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于文件顶层","| 连接状态 | `components/desktop-connection-status.tsx`, `lib/desktop/connection.ts` | 本机能力可用性 |"
