"文件","行号","所在符号","行类型","作用","代码摘要"
"lib/chat/tool-planner.ts","58","scopeDetail","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“scopeDetail”函数",": ""需要先选择项目，才能安全读取项目资料。"";"
"lib/chat/tool-planner.ts","59","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","60","scopeDetail","条件分支","根据运行条件选择执行路径；属于“scopeDetail”函数","if (plan.inputScope === ""selected_folders"") {"
"lib/chat/tool-planner.ts","61","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return input.selectedFolderIds.length > 0"
"lib/chat/tool-planner.ts","62","scopeDetail","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“scopeDetail”函数","? `只读取已选择的 ${input.selectedFolderIds.length} 个文献文件夹。`"
"lib/chat/tool-planner.ts","63","scopeDetail","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“scopeDetail”函数",": ""需要先选择文献文件夹。"";"
"lib/chat/tool-planner.ts","64","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","65","scopeDetail","条件分支","根据运行条件选择执行路径；属于“scopeDetail”函数","if (plan.inputScope === ""selected_files"") {"
"lib/chat/tool-planner.ts","66","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return ""只读取用户本次勾选、拖入或明确指定的文件。"";"
"lib/chat/tool-planner.ts","67","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","68","scopeDetail","条件分支","根据运行条件选择执行路径；属于“scopeDetail”函数","if (plan.inputScope === ""uploaded_files"") {"
"lib/chat/tool-planner.ts","69","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return ""只读取本次上传到对话中的文件。"";"
"lib/chat/tool-planner.ts","70","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","71","scopeDetail","条件分支","根据运行条件选择执行路径；属于“scopeDetail”函数","if (plan.inputScope === ""web"") {"
"lib/chat/tool-planner.ts","72","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return ""通过联网检索工具获取外部资料，并保留来源。"";"
"lib/chat/tool-planner.ts","73","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","74","scopeDetail","条件分支","根据运行条件选择执行路径；属于“scopeDetail”函数","if (plan.inputScope === ""literature_library"") {"
"lib/chat/tool-planner.ts","75","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return ""读取文献库中与当前问题相关的记录。"";"
"lib/chat/tool-planner.ts","76","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","77","scopeDetail","返回结果","结束当前作用域并向调用方返回值；属于“scopeDetail”函数","return ""只根据当前问题回答，不主动带入项目资料。"";"
"lib/chat/tool-planner.ts","78","scopeDetail","结构结束","结束当前语句、对象或作用域；属于“scopeDetail”函数","}"
"lib/chat/tool-planner.ts","79","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","80","requiresProjectOrSelection","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“requiresProjectOrSelection”函数","function requiresProjectOrSelection(plan: IntentPlan): boolean {"
"lib/chat/tool-planner.ts","81","requiresProjectOrSelection","返回结果","结束当前作用域并向调用方返回值；属于“requiresProjectOrSelection”函数","return ("
"lib/chat/tool-planner.ts","82","requiresProjectOrSelection","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“requiresProjectOrSelection”函数","plan.inputScope === ""current_project"" ||"
"lib/chat/tool-planner.ts","83","requiresProjectOrSelection","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“requiresProjectOrSelection”函数","plan.inputScope === ""selected_folders"" ||"
"lib/chat/tool-planner.ts","84","requiresProjectOrSelection","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“requiresProjectOrSelection”函数","plan.inputScope === ""selected_files"""
"lib/chat/tool-planner.ts","85","requiresProjectOrSelection","结构结束","结束当前语句、对象或作用域；属于“requiresProjectOrSelection”函数",");"
"lib/chat/tool-planner.ts","86","requiresProjectOrSelection","结构结束","结束当前语句、对象或作用域；属于“requiresProjectOrSelection”函数","}"
"lib/chat/tool-planner.ts","87","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","88","hasProjectOrSelection","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“hasProjectOrSelection”函数","function hasProjectOrSelection(input: IntentRouterInput): boolean {"
"lib/chat/tool-planner.ts","89","hasProjectOrSelection","返回结果","结束当前作用域并向调用方返回值；属于“hasProjectOrSelection”函数","return Boolean(input.projectName) || input.selectedFolderIds.length > 0;"
"lib/chat/tool-planner.ts","90","hasProjectOrSelection","结构结束","结束当前语句、对象或作用域；属于“hasProjectOrSelection”函数","}"
"lib/chat/tool-planner.ts","91","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","92","uniqueTools","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“uniqueTools”函数","function uniqueTools(steps: ToolPlanStep[]): ToolName[] {"
"lib/chat/tool-planner.ts","93","函数@93","返回结果","结束当前作用域并向调用方返回值；属于“函数@93”函数","return Array.from(new Set(steps.flatMap((item) => item.tools)));"
"lib/chat/tool-planner.ts","94","uniqueTools","结构结束","结束当前语句、对象或作用域；属于“uniqueTools”函数","}"
"lib/chat/tool-planner.ts","95","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","96","shouldRunQualityCheck","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“shouldRunQualityCheck”函数","function shouldRunQualityCheck(plan: IntentPlan): boolean {"
"lib/chat/tool-planner.ts","97","shouldRunQualityCheck","返回结果","结束当前作用域并向调用方返回值；属于“shouldRunQualityCheck”函数","return !["
"lib/chat/tool-planner.ts","98","shouldRunQualityCheck","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“shouldRunQualityCheck”函数","""conversation"","
"lib/chat/tool-planner.ts","99","shouldRunQualityCheck","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“shouldRunQualityCheck”函数","""project_operation"","
"lib/chat/tool-planner.ts","100","shouldRunQualityCheck","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“shouldRunQualityCheck”函数","""literature_library_operation"","
"lib/chat/tool-planner.ts","101","shouldRunQualityCheck","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“shouldRunQualityCheck”函数","].includes(plan.intent);"
"lib/chat/tool-planner.ts","102","shouldRunQualityCheck","结构结束","结束当前语句、对象或作用域；属于“shouldRunQualityCheck”函数","}"
"lib/chat/tool-planner.ts","103","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","104","toolPurpose","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“toolPurpose”函数","function toolPurpose(tools: ToolName[]): string {"
"lib/chat/tool-planner.ts","105","toolPurpose","返回结果","结束当前作用域并向调用方返回值；属于“toolPurpose”函数","return tools"
"lib/chat/tool-planner.ts","106","函数@106","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“函数@106”函数",".map((tool) => {"
"lib/chat/tool-planner.ts","107","函数@106","变量/计算","声明状态、配置或中间计算结果；属于“函数@106”函数","const definition = getToolDefinition(tool);"
"lib/chat/tool-planner.ts","108","函数@106","返回结果","结束当前作用域并向调用方返回值；属于“函数@106”函数","return `${definition.label}用于${definition.purpose}`;"
"lib/chat/tool-planner.ts","109","函数@106","结构结束","结束当前语句、对象或作用域；属于“函数@106”函数","})"
"lib/chat/tool-planner.ts","110","toolPurpose","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“toolPurpose”函数",".join(""；"");"
"lib/chat/tool-planner.ts","111","toolPurpose","结构结束","结束当前语句、对象或作用域；属于“toolPurpose”函数","}"
"lib/chat/tool-planner.ts","112","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/chat/tool-planner.ts","113","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","function buildIntentSteps(plan: IntentPlan): ToolPlanStep[] {"
"lib/chat/tool-planner.ts","114","buildIntentSteps","分支选择","根据离散类型选择实现；属于“buildIntentSteps”函数","switch (plan.intent) {"
"lib/chat/tool-planner.ts","115","buildIntentSteps","分支选择","根据离散类型选择实现；属于“buildIntentSteps”函数","case ""generate_image"":"
"lib/chat/tool-planner.ts","116","buildIntentSteps","返回结果","结束当前作用域并向调用方返回值；属于“buildIntentSteps”函数","return ["
"lib/chat/tool-planner.ts","117","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","step("
"lib/chat/tool-planner.ts","118","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","""image_brief"","
"lib/chat/tool-planner.ts","119","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","""collect_inputs"","
"lib/chat/tool-planner.ts","120","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","""整理图片 brief"","
"lib/chat/tool-planner.ts","121","buildIntentSteps","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildIntentSteps”函数","""把自然语言要求转成可执行的图片规格，包括主题、用途、比例、风格、文字密度和禁忌项。"","
